 -0.885000000000000     
  0.000000E+00 -3.074805-102 -1.562161-102  9.915702-102  2.730447-101  2.027229-101  5.725222-101  6.162590-101
  1.360738E-46 -1.079183E-46 -1.407170E-46 -3.362495E-46 -6.306859E-46 -6.599984E-46 -8.490610E-46 -7.728969E-46
 -8.502364E-46 -1.304913E-45 -1.299142E-45 -1.561736E-45 -1.942175E-45 -2.367854E-45 -2.316252E-45 -2.290586E-45
 -2.513016E-45 -1.932436E-45 -1.653950E-45 -1.263073E-45 -1.145205E-45 -9.917942E-46 -7.315444E-46 -8.489957E-46
 -6.713550E-46 -4.701097E-46 -4.958970E-46 -2.550333E-46 -1.830860E-46 -3.244926E-46 -7.091037E-47 -4.832301E-48
   7.19499999999991     
  0.000000E+00 -9.900820E-10  2.105685E-09  2.456719E-09  3.573747E-09  3.420971E-09  4.917136E-09  4.285778E-09
  4.136786E-09  3.915560E-09  3.491657E-09  4.188845E-09  3.915660E-09  3.361060E-09  3.210642E-09  3.241606E-09
  3.155599E-09  2.682177E-09  2.958114E-09  2.665679E-09  2.757085E-09  2.663878E-09  2.389344E-09  2.458620E-09
  2.207319E-09  2.355789E-09  2.016040E-09  1.691036E-09  1.348395E-09  9.370252E-10  6.412056E-10  4.069534E-10
  2.260286E-10  1.078139E-10  4.695338E-11  1.589882E-11  5.028422E-12  1.218790E-12  2.629162E-13  4.596871E-14
  9.131958E-15  2.259156E-15  5.335239E-16  1.304276E-16  3.351348E-17  9.583133E-18  2.674116E-18  8.123070E-19
  2.521965E-19  8.107703E-20  2.799837E-20  9.355113E-21  3.432792E-21  1.225909E-21  4.989330E-22  1.730955E-22
  7.136116E-23  3.127921E-23  1.168118E-23  5.412272E-24  2.348757E-24  9.911327E-25  4.488436E-25  2.210191E-25
  9.564416E-26  4.324674E-26  2.138009E-26  9.764323E-27  4.645376E-27  2.304245E-27  1.048166E-27  5.172644E-28
  2.341426E-28  1.023056E-28  3.477604E-29  1.874937E-29 -1.003477E-29 -8.271791E-31 -2.526115E-30 -2.035847E-31
 -2.234707E-30 -1.582057E-30 -1.244355E-30 -3.786662E-31 -3.875060E-31 -1.873505E-31 -8.590822E-32 -4.650851E-32
 -2.630361E-32 -5.100331E-33 -2.624480E-33 -2.573576E-34  1.931030E-33  9.235113E-34  8.137572E-34  5.993275E-34
  3.678106E-34  2.464271E-34  1.595844E-34  1.087740E-34  6.032113E-35  4.108835E-35  2.717753E-35  1.859032E-35
  1.107625E-35  7.920756E-36  4.467411E-36  3.215530E-36  2.080837E-36  1.318824E-36  8.870913E-37  5.832694E-37
  3.831061E-37  2.570563E-37  1.891206E-37  1.201471E-37  8.102061E-38  5.714899E-38  3.716066E-38  2.534700E-38
  1.731381E-38  1.195627E-38  8.303280E-39  5.567266E-39  3.929639E-39  2.710161E-39  1.865646E-39  1.301107E-39
  9.206502E-40  6.532295E-40  4.554179E-40  3.191935E-40  2.298704E-40  1.606361E-40  1.160695E-40  8.121658E-41
  5.936278E-41  4.280359E-41  3.037284E-41  2.184369E-41  1.608138E-41  1.158326E-41  8.464629E-42  6.053817E-42
  4.509464E-42  3.299771E-42  2.412422E-42  1.774655E-42  1.305001E-42  9.686772E-43  7.079019E-43  5.258600E-43
  3.881695E-43  2.876360E-43  2.133989E-43  1.560587E-43  1.151172E-43  8.456531E-44  6.185455E-44  4.544124E-44
  3.321329E-44  2.436887E-44  1.777536E-44  1.246983E-44  8.076895E-45  5.604422E-45  3.773750E-45  2.989220E-45
  1.295754E-45  4.829903E-46  6.515909E-46 -5.791372E-46 -1.757395E-45 -1.591770E-45 -8.391522E-46 -4.322610E-46
 -1.635843E-46 -1.552103E-47 -1.193590E-46  2.216765E-47 -3.600395E-46 -4.145254E-46 -2.526673E-46  6.905258E-48
  4.807072E-47 -2.780373E-46 -8.311151E-47 -2.943566E-46 -1.877642E-46  3.194696E-46  2.112502E-46  2.012467E-46
  3.795984E-46  2.689460E-46  5.089098E-46  5.614470E-46  7.923158E-46  9.243159E-46  6.356718E-46  4.851769E-46
  6.479554E-46  6.740127E-46  6.327579E-46  8.773156E-46  1.644262E-45  1.835581E-45  1.341017E-45  1.198332E-45
  1.164853E-45  1.194740E-45  1.426219E-45  1.817503E-45  2.335444E-45  2.410114E-45  1.555711E-45  1.156000E-45
  1.167476E-45  1.025820E-45  6.560616E-46  7.439259E-46  5.815334E-46  4.712654E-46  3.748270E-46  5.259597E-46
  2.602098E-46  4.513521E-47 -2.641713E-47  9.751247E-48 -4.804542E-46 -4.751661E-46 -7.706783E-46 -7.743606E-46
 -8.798629E-46 -1.263543E-45 -1.439783E-45 -1.976055E-45 -2.332891E-45 -2.942389E-45 -2.882790E-45 -2.707250E-45
 -2.924140E-45 -2.213085E-45 -1.836309E-45 -1.477967E-45 -1.178875E-45 -1.070242E-45 -6.971561E-46 -7.694324E-46
 -6.196846E-46 -4.921060E-46 -4.291829E-46 -2.480890E-46 -1.677112E-46 -2.541833E-46 -1.190120E-46  1.031482E-46
   7.20499999999991     
  0.000000E+00 -9.657090E-10  2.109330E-09  2.456879E-09  3.633309E-09  3.528702E-09  4.838152E-09  4.347618E-09
  4.230587E-09  3.930389E-09  3.422572E-09  4.241922E-09  3.989370E-09  3.345128E-09  3.183514E-09  3.312040E-09
  3.226009E-09  2.686418E-09  2.838003E-09  2.760744E-09  2.797813E-09  2.665257E-09  2.362981E-09  2.456299E-09
  2.247528E-09  2.298627E-09  1.993079E-09  1.661390E-09  1.377046E-09  8.897140E-10  6.348839E-10  3.953501E-10
  2.213558E-10  1.020020E-10  4.427669E-11  1.495123E-11  4.696806E-12  1.121261E-12  2.326087E-13  4.237903E-14
  8.679347E-15  2.154979E-15  5.015672E-16  1.272148E-16  3.337996E-17  9.737559E-18  2.649408E-18  8.456956E-19
  2.635868E-19  8.377401E-20  2.925803E-20  9.698181E-21  3.583330E-21  1.314375E-21  5.428806E-22  1.703127E-22
  7.332903E-23  3.248453E-23  1.406293E-23  5.457573E-24  2.481213E-24  9.089996E-25  4.393868E-25  2.131370E-25
  8.878243E-26  4.073039E-26  2.023299E-26  9.388111E-27  4.261761E-27  2.255517E-27  1.035992E-27  4.890895E-28
  1.628056E-28  9.031471E-29  4.204404E-29  1.257613E-29  3.235847E-30 -8.218935E-31 -1.345941E-30 -6.035266E-31
 -6.336964E-31 -1.756648E-30 -8.343094E-31 -3.506984E-31 -3.873204E-31 -2.798622E-31 -9.720238E-32 -3.033278E-32
 -3.153588E-32  3.904240E-34 -4.853914E-34  1.306686E-33  1.607237E-33  1.086015E-33  8.519210E-34  5.528658E-34
  4.194647E-34  2.356292E-34  1.727241E-34  1.073758E-34  6.403238E-35  4.164968E-35  2.673459E-35  1.716358E-35
  1.122585E-35  7.849206E-36  4.840916E-36  3.126575E-36  2.113540E-36  1.302538E-36  9.287605E-37  5.497004E-37
  3.920092E-37  2.550051E-37  1.796544E-37  1.182669E-37  8.212698E-38  5.549334E-38  3.685617E-38  2.562952E-38
  1.783520E-38  1.219072E-38  8.413415E-39  5.680588E-39  3.943826E-39  2.778991E-39  1.889093E-39  1.335962E-39
  9.303083E-40  6.526958E-40  4.646010E-40  3.231204E-40  2.308853E-40  1.615938E-40  1.156608E-40  8.203424E-41
  5.922604E-41  4.240720E-41  3.018695E-41  2.176791E-41  1.570216E-41  1.153494E-41  8.395438E-42  5.990388E-42
  4.405943E-42  3.268444E-42  2.385379E-42  1.756375E-42  1.301538E-42  9.649091E-43  7.061898E-43  5.218782E-43
  3.863708E-43  2.898410E-43  2.141904E-43  1.565180E-43  1.158905E-43  8.568296E-44  6.222060E-44  4.588117E-44
  3.353185E-44  2.460136E-44  1.779511E-44  1.240051E-44  7.965492E-45  5.401362E-45  3.870214E-45  2.619221E-45
  1.398545E-45  7.032336E-46  7.678200E-46 -3.524449E-46 -1.237601E-45 -1.162896E-45 -4.803551E-46 -1.250601E-46
  4.421276E-47  2.878100E-47 -2.493203E-46 -4.652568E-47 -3.173061E-46 -4.890069E-46 -1.108559E-46  7.256832E-47
  1.749115E-46 -2.702670E-46 -1.882885E-46 -8.686568E-47 -1.056643E-47  1.982699E-46  2.646357E-46  1.798836E-46
  2.011905E-46  1.317196E-46  3.785255E-46  8.141475E-46  7.703208E-46  8.743596E-46  7.622923E-46  5.278401E-46
  7.947777E-46  7.446687E-46  5.841085E-46  9.443086E-46  1.624951E-45  1.779517E-45  1.379670E-45  1.109193E-45
  1.142459E-45  1.167749E-45  1.349601E-45  1.613128E-45  2.020595E-45  1.979562E-45  1.378950E-45  9.833757E-46
  1.095930E-45  1.018672E-45  7.635432E-46  6.658965E-46  5.480200E-46  4.904601E-46  3.543239E-46  2.758947E-46
  6.458597E-47  3.344063E-47 -1.404843E-46 -3.296781E-46 -7.209784E-46 -6.815307E-46 -1.045243E-45 -1.138558E-45
 -1.270067E-45 -1.428038E-45 -1.777533E-45 -2.187125E-45 -2.700953E-45 -3.151953E-45 -2.879823E-45 -2.689916E-45
 -2.633465E-45 -2.030427E-45 -1.551706E-45 -1.330364E-45 -1.079996E-45 -8.132451E-46 -6.136892E-46 -6.206784E-46
 -5.941528E-46 -4.255912E-46 -2.872309E-46 -1.714909E-46 -1.780282E-46 -2.072870E-46 -1.771382E-46  1.864846E-46
   7.21499999999991     
  0.000000E+00 -9.412496E-10  2.112239E-09  2.454191E-09  3.689914E-09  3.648614E-09  4.753934E-09  4.403209E-09
  4.308060E-09  3.955261E-09  3.363560E-09  4.275701E-09  4.053111E-09  3.340807E-09  3.168564E-09  3.360228E-09
  3.294885E-09  2.717723E-09  2.735231E-09  2.826637E-09  2.837840E-09  2.664691E-09  2.355535E-09  2.440753E-09
  2.303087E-09  2.234102E-09  1.985258E-09  1.632791E-09  1.396739E-09  8.702620E-10  6.329591E-10  3.861256E-10
  2.169422E-10  9.805993E-11  4.146538E-11  1.428573E-11  4.340553E-12  1.035813E-12  2.064383E-13  3.818719E-14
  8.053701E-15  1.978335E-15  4.589561E-16  1.194426E-16  3.194326E-17  9.358086E-18  2.491058E-18  8.300530E-19
  2.626280E-19  8.288066E-20  2.890796E-20  9.768738E-21  3.634841E-21  1.365692E-21  5.538132E-22  1.919641E-22
  8.113298E-23  3.421093E-23  1.593907E-23  5.594916E-24  2.484724E-24  9.259746E-25  4.383370E-25  1.987991E-25
  8.985842E-26  4.211210E-26  1.931917E-26  9.473316E-27  4.025513E-27  2.230485E-27  9.650299E-28  4.901249E-28
  1.870357E-28  1.013606E-28  3.774275E-29  3.780881E-30  9.614516E-30 -3.540765E-30  1.151245E-30 -3.168233E-30
  3.158513E-31 -1.188982E-30 -7.040769E-31 -6.927098E-31 -3.262190E-31 -2.276512E-31 -6.787898E-32 -6.965056E-32
 -1.453258E-32 -7.306241E-33 -3.698343E-33  1.705242E-33  1.281293E-33  1.092623E-33  8.813338E-34  6.274145E-34
  3.818638E-34  2.579192E-34  1.764512E-34  1.120467E-34  6.976308E-35  4.423708E-35  2.832313E-35  1.763499E-35
  1.119324E-35  7.533253E-36  4.360581E-36  3.281334E-36  2.102736E-36  1.344666E-36  8.339294E-37  5.716727E-37
  4.259105E-37  2.564970E-37  1.805555E-37  1.178009E-37  8.036160E-38  5.677949E-38  3.711268E-38  2.520489E-38
  1.707839E-38  1.176005E-38  8.157327E-39  5.570323E-39  3.922890E-39  2.729817E-39  1.878699E-39  1.321801E-39
  9.242026E-40  6.572959E-40  4.573644E-40  3.231383E-40  2.323720E-40  1.626678E-40  1.169240E-40  8.168276E-41
  5.952523E-41  4.288370E-41  3.046950E-41  2.201931E-41  1.605692E-41  1.159478E-41  8.466558E-42  6.048850E-42
  4.503826E-42  3.294990E-42  2.409407E-42  1.772538E-42  1.303357E-42  9.656664E-43  7.066329E-43  5.244315E-43
  3.874380E-43  2.872377E-43  2.131806E-43  1.559546E-43  1.150490E-43  8.455049E-44  6.185265E-44  4.544576E-44
  3.321256E-44  2.435568E-44  1.779223E-44  1.248644E-44  8.111111E-45  5.648962E-45  3.773188E-45  3.006542E-45
  1.364283E-45  5.355508E-46  6.723187E-46 -5.055050E-46 -1.625788E-45 -1.484336E-45 -8.652630E-46 -4.458717E-46
 -3.350868E-46 -1.065052E-46 -9.240101E-47 -4.350353E-47 -5.074711E-46 -6.102280E-46 -3.340673E-46 -7.212625E-47
 -1.896373E-47 -3.294620E-46 -1.697419E-46 -2.631503E-46 -1.177771E-47  1.766557E-46  7.246741E-47  6.532086E-47
  3.366091E-46  2.919065E-46  4.627751E-46  4.793756E-46  7.622939E-46  9.736484E-46  6.509973E-46  4.744943E-46
  6.709629E-46  6.038816E-46  4.781247E-46  8.213855E-46  1.566122E-45  1.714193E-45  1.270409E-45  1.039457E-45
  1.077361E-45  1.078011E-45  1.343456E-45  1.494925E-45  2.214880E-45  2.210058E-45  1.497569E-45  1.140435E-45
  1.195794E-45  1.240383E-45  9.976219E-46  7.006982E-46  6.057093E-46  5.012025E-46  4.555574E-46  2.879778E-46
  2.993439E-47 -1.132695E-46 -2.107343E-46 -5.590428E-46 -7.976088E-46 -8.109934E-46 -1.059231E-45 -1.067220E-45
 -1.182606E-45 -1.446252E-45 -1.612768E-45 -1.764184E-45 -2.312845E-45 -2.587339E-45 -2.310710E-45 -2.271264E-45
 -2.175056E-45 -1.712172E-45 -1.298187E-45 -1.075718E-45 -1.014692E-45 -6.399931E-46 -6.155189E-46 -6.333094E-46
 -6.360058E-46 -3.700915E-46 -2.736385E-46 -1.315240E-46 -2.008309E-46 -2.461919E-46 -1.710669E-46  1.419910E-46
   7.22499999999991     
  0.000000E+00 -9.167239E-10  2.114418E-09  2.448664E-09  3.743274E-09  3.779743E-09  4.665888E-09  4.451745E-09
  4.367371E-09  3.989987E-09  3.317381E-09  4.289160E-09  4.103879E-09  3.349110E-09  3.167904E-09  3.382058E-09
  3.355982E-09  2.773139E-09  2.664138E-09  2.854480E-09  2.871455E-09  2.662882E-09  2.369075E-09  2.415116E-09
  2.361114E-09  2.177884E-09  1.994281E-09  1.612802E-09  1.400843E-09  8.845598E-10  6.357188E-10  3.823437E-10
  2.142718E-10  9.752390E-11  3.971483E-11  1.419543E-11  4.129187E-12  1.005517E-12  1.983581E-13  3.573338E-14
  7.620220E-15  1.838308E-15  4.332586E-16  1.123121E-16  3.020978E-17  8.722265E-18  2.321959E-18  7.776560E-19
  2.502183E-19  7.921093E-20  2.724737E-20  9.502869E-21  3.532330E-21  1.325913E-21  5.210143E-22  2.156302E-22
  8.633673E-23  3.452471E-23  1.512957E-23  5.721281E-24  2.383205E-24  1.019713E-24  4.472992E-25  1.980464E-25
  9.771108E-26  4.552049E-26  1.998626E-26  9.889410E-27  4.299853E-27  2.271799E-27  9.519546E-28  5.155025E-28
  2.623903E-28  1.139250E-28  3.008134E-29  7.784314E-30 -3.485455E-30 -3.630742E-30 -5.841571E-32 -2.720309E-30
 -1.317602E-30 -1.086729E-30 -1.121182E-30 -6.417889E-31 -3.429206E-31 -1.551091E-31 -6.385772E-32 -7.312241E-32
 -1.583053E-32 -9.213682E-33 -4.351855E-33 -1.093510E-35  1.777580E-33  9.116145E-34  8.261090E-34  6.295006E-34
  3.569841E-34  2.534250E-34  1.613103E-34  1.101158E-34  6.123639E-35  4.134699E-35  2.738743E-35  1.861105E-35
  1.106970E-35  7.957999E-36  4.493753E-36  3.207164E-36  2.089142E-36  1.309362E-36  9.055237E-37  5.785485E-37
  3.734321E-37  2.573876E-37  1.885687E-37  1.202507E-37  8.178648E-38  5.661261E-38  3.696438E-38  2.552477E-38
  1.766102E-38  1.215189E-38  8.434561E-39  5.624406E-39  3.939497E-39  2.738452E-39  1.871247E-39  1.310134E-39
  9.247125E-40  6.500928E-40  4.606802E-40  3.192592E-40  2.288083E-40  1.598688E-40  1.151068E-40  8.153731E-41
  5.914593E-41  4.242369E-41  3.014307E-41  2.163373E-41  1.577383E-41  1.153244E-41  8.402445E-42  6.001161E-42
  4.419028E-42  3.275270E-42  2.389690E-42  1.759237E-42  1.303250E-42  9.679389E-43  7.074417E-43  5.233198E-43
  3.870890E-43  2.902028E-43  2.143948E-43  1.566160E-43  1.159558E-43  8.569783E-44  6.222343E-44  4.587797E-44
  3.353347E-44  2.461512E-44  1.778054E-44  1.238657E-44  7.934986E-45  5.363974E-45  3.867875E-45  2.617891E-45
  1.329450E-45  6.420541E-46  7.415567E-46 -4.370590E-46 -1.402028E-45 -1.300323E-45 -4.978602E-46 -1.523309E-46
  1.628409E-46  9.758401E-47 -2.498033E-46  1.986135E-47 -2.105621E-46 -3.201066E-46 -8.361732E-47  1.128220E-46
  1.880136E-46 -2.370743E-46 -9.489999E-47 -1.790688E-46 -1.862004E-46  3.325463E-46  3.220532E-46  2.658651E-46
  3.080827E-46  1.882911E-46  4.693693E-46  7.135760E-46  7.977131E-46  8.880201E-46  6.772767E-46  5.043543E-46
  6.872578E-46  7.141856E-46  6.581277E-46  9.046823E-46  1.658120E-45  1.849241E-45  1.355424E-45  1.205781E-45
  1.167541E-45  1.195213E-45  1.426031E-45  1.809812E-45  2.349858E-45  2.437251E-45  1.569857E-45  1.184801E-45
  1.189114E-45  1.083801E-45  7.279217E-46  7.545924E-46  6.033250E-46  4.751812E-46  4.211001E-46  5.310916E-46
  2.400721E-46 -4.077936E-47 -7.074672E-47 -1.426327E-46 -5.350792E-46 -5.729958E-46 -7.844971E-46 -7.186182E-46
 -8.077316E-46 -1.284423E-45 -1.289789E-45 -1.568169E-45 -1.946368E-45 -2.357000E-45 -2.268646E-45 -2.241676E-45
 -2.393028E-45 -1.832466E-45 -1.520838E-45 -1.151843E-45 -1.093097E-45 -8.330338E-46 -7.004790E-46 -7.877502E-46
 -6.825124E-46 -4.066617E-46 -4.075760E-46 -1.828597E-46 -2.046865E-46 -3.194973E-46 -1.081861E-46  2.534353E-47
   7.23499999999991     
  0.000000E+00 -8.921519E-10  2.115872E-09  2.440321E-09  3.793120E-09  3.921019E-09  4.575450E-09  4.492564E-09
  4.407161E-09  4.034030E-09  3.286284E-09  4.282239E-09  4.139506E-09  3.370202E-09  3.182619E-09  3.375958E-09
  3.404104E-09  2.847169E-09  2.635180E-09  2.841197E-09  2.894339E-09  2.661330E-09  2.402248E-09  2.385445E-09
  2.408866E-09  2.144402E-09  2.018285E-09  1.607400E-09  1.388169E-09  9.280357E-10  6.422261E-10  3.853246E-10
  2.142754E-10  1.005660E-10  3.977784E-11  1.471396E-11  4.163420E-12  1.045299E-12  2.126104E-13  3.638342E-14
  7.630296E-15  1.820628E-15  4.409188E-16  1.105703E-16  2.938720E-17  8.295848E-18  2.271445E-18  7.298889E-19
  2.365865E-19  7.591817E-20  2.573790E-20  9.152540E-21  3.365052E-21  1.236097E-21  4.801229E-22  2.161462E-22
  8.257081E-23  3.311872E-23  1.259141E-23  5.748342E-24  2.345332E-24  1.077860E-24  4.528137E-25  2.114147E-25
  1.016374E-25  4.597419E-26  2.125591E-26  9.989438E-27  4.637459E-27  2.317872E-27  1.023316E-27  5.215709E-28
  2.579149E-28  1.058896E-28  3.275994E-29  1.649704E-29 -1.128911E-29 -8.473044E-31 -2.516548E-30 -1.354598E-31
 -2.083430E-30 -1.652581E-30 -1.173944E-30 -3.012048E-31 -4.050433E-31 -2.331804E-31 -9.444705E-32 -3.334407E-32
 -3.212143E-32 -8.760189E-34 -1.046754E-33  3.907931E-34  1.797597E-33  9.687389E-34  8.279000E-34  5.521542E-34
  4.106842E-34  2.361700E-34  1.687721E-34  1.073219E-34  6.270968E-35  4.123479E-35  2.669897E-35  1.723262E-35
  1.123340E-35  7.851917E-36  4.850306E-36  3.137813E-36  2.122281E-36  1.307747E-36  9.158894E-37  5.505481E-37
  4.053848E-37  2.546578E-37  1.775323E-37  1.176201E-37  8.168975E-38  5.563714E-38  3.698796E-38  2.548898E-38
  1.756365E-38  1.200007E-38  8.267200E-39  5.652227E-39  3.934302E-39  2.773685E-39  1.893569E-39  1.343341E-39
  9.296039E-40  6.574323E-40  4.620719E-40  3.257917E-40  2.334358E-40  1.636792E-40  1.170505E-40  8.210998E-41
  5.950932E-41  4.277579E-41  3.045360E-41  2.209713E-41  1.594713E-41  1.158770E-41  8.451890E-42  6.033039E-42
  4.484184E-42  3.286668E-42  2.403975E-42  1.769095E-42  1.301655E-42  9.627237E-43  7.054385E-43  5.230025E-43
  3.867406E-43  2.869112E-43  2.129910E-43  1.558636E-43  1.149866E-43  8.453621E-44  6.184870E-44  4.544785E-44
  3.320980E-44  2.434144E-44  1.780434E-44  1.249738E-44  8.137260E-45  5.678186E-45  3.778329E-45  2.991760E-45
  1.430735E-45  6.018393E-46  7.020509E-46 -4.163358E-46 -1.442534E-45 -1.330219E-45 -8.057431E-46 -3.811975E-46
 -3.840874E-46 -1.427877E-46 -1.189974E-46 -9.795902E-47 -5.519037E-46 -7.144034E-46 -3.003694E-46 -6.316376E-47
  2.573630E-47 -3.344698E-46 -2.398763E-46 -1.418627E-46  9.783561E-47  1.036844E-46  1.206700E-46  6.795152E-47
  2.166501E-46  1.843216E-46  3.762379E-46  7.089881E-46  7.548954E-46  9.065448E-46  7.528880E-46  5.171164E-46
  7.883391E-46  7.137403E-46  5.405859E-46  9.239014E-46  1.604398E-45  1.752509E-45  1.366417E-45  1.093174E-45
  1.137029E-45  1.164341E-45  1.348912E-45  1.628058E-45  2.029239E-45  2.002585E-45  1.390095E-45  9.919975E-46
  1.094934E-45  9.764890E-46  6.802735E-46  6.867756E-46  5.475956E-46  4.796356E-46  3.385457E-46  3.993593E-46
  1.792200E-46  7.436388E-47 -5.412673E-47 -5.574426E-47 -5.383152E-46 -5.065560E-46 -8.343049E-46 -8.565063E-46
 -9.504034E-46 -1.288607E-45 -1.477471E-45 -1.999276E-45 -2.331966E-45 -2.911106E-45 -2.836899E-45 -2.657304E-45
 -2.887325E-45 -2.176215E-45 -1.830382E-45 -1.426223E-45 -1.183655E-45 -1.077528E-45 -7.321095E-46 -8.446938E-46
 -6.609507E-46 -4.794216E-46 -4.968171E-46 -2.537264E-46 -1.832655E-46 -3.299087E-46 -6.867213E-47 -1.845144E-47
   7.24499999999991     
  0.000000E+00 -8.675537E-10  2.116611E-09  2.429193E-09  3.839210E-09  4.071270E-09  4.484066E-09  4.525160E-09
  4.426579E-09  4.086505E-09  3.271900E-09  4.255813E-09  4.158737E-09  3.403334E-09  3.212604E-09  3.342999E-09
  3.435532E-09  2.932302E-09  2.653416E-09  2.789830E-09  2.904090E-09  2.661863E-09  2.450304E-09  2.359312E-09
  2.436531E-09  2.143144E-09  2.052191E-09  1.619184E-09  1.363315E-09  9.871137E-10  6.506354E-10  3.941842E-10
  2.170118E-10  1.059437E-10  4.164094E-11  1.560378E-11  4.427197E-12  1.134604E-12  2.415018E-13  3.976914E-14
  8.075901E-15  1.935232E-15  4.767444E-16  1.153563E-16  3.004383E-17  8.392268E-18  2.376548E-18  7.245164E-19
  2.329192E-19  7.579002E-20  2.570775E-20  9.057111E-21  3.280753E-21  1.188123E-21  4.740129E-22  1.927734E-22
  7.340737E-23  3.183618E-23  1.127551E-23  5.689337E-24  2.434284E-24  1.031209E-24  4.488228E-25  2.198637E-25
  9.585982E-26  4.262855E-26  2.126610E-26  9.606256E-27  4.485585E-27  2.290682E-27  1.064568E-27  5.018250E-28
  1.826228E-28  9.317443E-29  3.970429E-29  1.436867E-29  1.246582E-30 -6.829035E-31 -1.258007E-30 -5.512714E-31
 -3.091895E-31 -1.679089E-30 -7.308942E-31 -4.143840E-31 -3.749894E-31 -2.831770E-31 -9.077842E-32 -4.505081E-32
 -2.397817E-32 -2.841699E-33 -2.154803E-33  1.866879E-33  1.261091E-33  1.099520E-33  8.845710E-34  5.974203E-34
  3.987677E-34  2.538937E-34  1.775410E-34  1.116405E-34  6.983526E-35  4.414180E-35  2.825250E-35  1.752152E-35
  1.120116E-35  7.536690E-36  4.364024E-36  3.284104E-36  2.097199E-36  1.342876E-36  8.270029E-37  5.773513E-37
  4.182752E-37  2.571068E-37  1.839459E-37  1.188655E-37  8.039309E-38  5.718823E-38  3.710713E-38  2.522252E-38
  1.712134E-38  1.183681E-38  8.247293E-39  5.557021E-39  3.927050E-39  2.710187E-39  1.865581E-39  1.300859E-39
  9.214585E-40  6.526094E-40  4.566469E-40  3.185261E-40  2.290068E-40  1.598069E-40  1.154511E-40  8.125203E-41
  5.925380E-41  4.260609E-41  3.021311E-41  2.162308E-41  1.590802E-41  1.154635E-41  8.422861E-42  6.019896E-42
  4.443135E-42  3.284350E-42  2.395721E-42  1.763025E-42  1.304832E-42  9.706841E-43  7.085407E-43  5.247005E-43
  3.877517E-43  2.904855E-43  2.145685E-43  1.567002E-43  1.160153E-43  8.571217E-44  6.222827E-44  4.587710E-44
  3.353727E-44  2.462980E-44  1.777109E-44  1.237891E-44  7.913883E-45  5.343668E-45  3.860367E-45  2.648280E-45
  1.268947E-45  5.744557E-46  7.106880E-46 -5.239716E-46 -1.588574E-45 -1.456314E-45 -5.929696E-46 -2.462236E-46
  1.352734E-46  9.618450E-47 -2.001935E-46  5.204748E-47 -2.370910E-46 -3.041806E-46 -1.700931E-46  5.730856E-47
  9.776996E-47 -2.616362E-46 -7.080455E-47 -2.874284E-46 -1.891296E-46  3.156222E-46  1.886323E-46  1.750631E-46
  3.841059E-46  2.932200E-46  5.052275E-46  4.796235E-46  7.791027E-46  9.657212E-46  6.222379E-46  4.698627E-46
  6.405208E-46  6.033529E-46  5.068060E-46  8.193229E-46  1.577193E-45  1.732586E-45  1.271171E-45  1.049506E-45
  1.080476E-45  1.081041E-45  1.344263E-45  1.488351E-45  2.192241E-45  2.162087E-45  1.473958E-45  1.104683E-45
  1.175108E-45  1.213172E-45  9.832914E-46  6.771128E-46  5.843781E-46  5.035898E-46  4.178344E-46  2.220869E-46
 -2.019483E-48 -4.520678E-47 -1.995162E-46 -5.004092E-46 -7.985662E-46 -7.594727E-46 -1.094428E-45 -1.176839E-45
 -1.301858E-45 -1.444862E-45 -1.784128E-45 -2.180007E-45 -2.696873E-45 -3.161825E-45 -2.924275E-45 -2.733554E-45
 -2.747928E-45 -2.123713E-45 -1.683830E-45 -1.426616E-45 -1.133898E-45 -9.747571E-46 -6.588437E-46 -7.158369E-46
 -6.021947E-46 -4.809097E-46 -4.135690E-46 -2.463199E-46 -1.653964E-46 -2.634388E-46 -1.030945E-46  6.445783E-47
   7.25499999999991     
  0.000000E+00 -8.429494E-10  2.116644E-09  2.415324E-09  3.881322E-09  4.229235E-09  4.393166E-09  4.549182E-09
  4.425293E-09  4.146187E-09  3.275160E-09  4.211622E-09  4.161263E-09  3.446849E-09  3.256491E-09  3.286754E-09
  3.448278E-09  3.019766E-09  2.717679E-09  2.708932E-09  2.900409E-09  2.666045E-09  2.505697E-09  2.343929E-09
  2.439224E-09  2.176004E-09  2.088705E-09  1.646335E-09  1.335032E-09  1.043442E-09  6.586864E-10  4.060779E-10
  2.216199E-10  1.115064E-10  4.452368E-11  1.646480E-11  4.795181E-12  1.228004E-12  2.695544E-13  4.399673E-14
  8.695557E-15  2.110751E-15  5.174194E-16  1.234596E-16  3.171654E-17  8.942417E-18  2.555033E-18  7.657993E-19
  2.422637E-19  7.888494E-20  2.716983E-20  9.319666E-21  3.349089E-21  1.228699E-21  5.070582E-22  1.701043E-22
  6.944169E-23  3.230201E-23  1.269182E-23  5.642686E-24  2.524418E-24  9.380645E-25  4.445641E-25  2.115194E-25
  8.746842E-26  4.027117E-26  1.998747E-26  9.306419E-27  4.070681E-27  2.223592E-27  1.008809E-27  4.928304E-28
  1.671142E-28  9.853640E-29  3.645693E-29  6.456984E-30  1.019618E-29 -3.698752E-30  1.206482E-30 -3.057777E-30
  3.786113E-31 -1.138998E-30 -7.512450E-31 -7.339656E-31 -3.237147E-31 -1.879030E-31 -6.347689E-32 -8.213845E-32
